 #	Re(x1)	Im(x1)	Re(x2)	Im(x2)	Re(x10)	Im(x10)	Re(x20)	Im(x20)
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.150658246076838e-01	1.189522123498896e+00	1.417147524814255e+00	5.049021550547776e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	5.057276090696758e-01	5.097618966777623e-01	6.107162802664794e-01	3.521706406102834e-01
	7.407626878786991e-01	1.417565771701217e+00	2.592386028147540e-01	5.824367358845461e-01	9.641945560662330e-01	1.453195150898464e+00	4.188864852065376e-01	5.841910748787260e-01
	3.563493211215601e-01	4.112741768854700e-01	1.000000670366613e+00	1.000000999823593e+00	6.643083919600111e-01	5.279804360311913e-01	5.668527799280462e-01	5.052551060604964e-01
	1.643652789989529e+00	4.112743333080708e-01	1.000000670366589e+00	1.000000904551681e+00	1.577695682469234e+00	2.003801713080850e-01	1.253246368392265e+00	1.212871009566519e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	6.399289780463273e-01	3.204176376404583e-01	1.585542691439734e+00	9.087464359625085e-01
	1.000000670366589e+00	1.000000904551681e+00	1.643652789989529e+00	4.112743333080708e-01	1.213296066614668e+00	1.103484662508926e+00	1.514512381868189e+00	2.550767181204914e-01
	7.407628413081651e-01	1.417565733540162e+00	1.740763327686868e+00	1.417565384649486e+00	1.283819847368378e+00	9.918850393484004e-01	8.897584419263176e-01	1.576514275761934e+00
	2.592387142072383e-01	1.417565852352082e+00	1.259240132204668e+00	1.417565503461839e+00	1.276174046843176e-01	1.616534889161718e+00	1.175157348363578e+00	1.697150247455982e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.270512889304791e+00	1.369095843641193e+00	7.117980616378400e-01	9.220867140271463e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.657013337042924e+00	1.777676090956182e+00	1.608395337965177e+00	1.262831707501989e+00
	1.259240132204668e+00	1.417565503461839e+00	2.592387142072383e-01	1.417565852352082e+00	1.121436222974700e-01	1.586944382147202e+00	1.370050100817014e+00	1.272318371693757e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.872950846545004e+00	3.630740274573123e-01	1.589466704292924e-01	1.813871504858666e+00
